pmon_snapshot(pid,sm,mem,enc,dec,command) - sampled every 1s
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260419    16:56:54       0    2163741     C     79     38      -      -      -      -   9026      0    python         
 20260419    16:56:55       0    2163741     C     79     38      -      -      -      -   9026      0    python         
 20260419    16:56:56       0    2163741     C     78     38      -      -      -      -   9026      0    python         
 20260419    16:56:57       0    2163741     C     78     38      -      -      -      -   9026      0    python         
 20260419    16:56:58       0    2163741     C     78     38      -      -      -      -   9026      0    python         
 20260419    16:56:59       0    2163741     C     78     38      -      -      -      -   9026      0    python         
 20260419    16:57:00       0    2163741     C     78     37      -      -      -      -   9026      0    python         
 20260419    16:57:01       0    2163741     C     76     36      -      -      -      -   9146      0    python         
 20260419    16:57:02       0    2163741     C     77     37      -      -      -      -   9146      0    python         
 20260419    16:57:03       0    2163741     C     73     35      -      -      -      -   9146      0    python         
 20260419    16:57:05       0    2163741     C     78     38      -      -      -      -   9146      0    python         
 20260419    16:57:06       0    2163741     C     79     38      -      -      -      -   9146      0    python         
 20260419    16:57:07       0    2163741     C     77     37      -      -      -      -   9146      0    python         
 20260419    16:57:08       0    2163741     C     77     37      -      -      -      -   9146      0    python         
 20260419    16:57:09       0    2163741     C     78     37      -      -      -      -   9146      0    python         
 20260419    16:57:10       0    2163741     C     77     38      -      -      -      -   9146      0    python         
 20260419    16:57:11       0    2163741     C     75     35      -      -      -      -   9146      0    python         
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260419    16:57:12       0    2163741     C     71     34      -      -      -      -   9146      0    python         
 20260419    16:57:13       0    2163741     C     70     34      -      -      -      -   9146      0    python         
 20260419    16:57:14       0    2163741     C     78     38      -      -      -      -   9146      0    python         
 20260419    16:57:15       0    2163741     C     78     38      -      -      -      -   9146      0    python         
 20260419    16:57:16       0    2163741     C     78     38      -      -      -      -   9146      0    python         
 20260419    16:57:17       0    2163741     C     77     38      -      -      -      -   9146      0    python         
 20260419    16:57:18       0    2163741     C     77     37      -      -      -      -   9146      0    python         
 20260419    16:57:19       0    2163741     C     78     37      -      -      -      -   9146      0    python         
 20260419    16:57:20       0    2163741     C     76     36      -      -      -      -   9186      0    python         
 20260419    16:57:21       0    2163741     C     76     35      -      -      -      -   9186      0    python         
 20260419    16:57:22       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:57:23       0    2163741     C     72     35      -      -      -      -   9186      0    python         
 20260419    16:57:24       0    2163741     C     72     35      -      -      -      -   9186      0    python         
 20260419    16:57:25       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:57:26       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:27       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:28       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:29       0    2163741     C     76     36      -      -      -      -   9186      0    python         
 20260419    16:57:31       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:32       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:57:33       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:34       0    2163741     C     69     34      -      -      -      -   9186      0    python         
 20260419    16:57:35       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:57:36       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:57:37       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:57:38       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:57:39       0    2163741     C     75     35      -      -      -      -   9186      0    python         
 20260419    16:57:40       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:41       0    2163741     C     79     38      -      -      -      -   9186      0    python         
 20260419    16:57:42       0    2163741     C     79     39      -      -      -      -   9186      0    python         
 20260419    16:57:43       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:44       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:57:45       0    2163741     C     72     35      -      -      -      -   9186      0    python         
 20260419    16:57:46       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:47       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:57:48       0    2163741     C     76     35      -      -      -      -   9186      0    python         
 20260419    16:57:49       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:57:50       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:51       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:52       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:53       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:54       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:57:55       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:57:56       0    2163741     C     78     38      -      -      -      -   9186      0    python         
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260419    16:57:58       0    2163741     C     28     11      -      -      -      -   9186      0    python         
 20260419    16:57:59       0    2163741     C     79     39      -      -      -      -   9186      0    python         
 20260419    16:58:00       0    2163741     C     79     39      -      -      -      -   9186      0    python         
 20260419    16:58:01       0    2163741     C     79     39      -      -      -      -   9186      0    python         
 20260419    16:58:02       0    2163741     C     79     39      -      -      -      -   9186      0    python         
 20260419    16:58:03       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:04       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:58:05       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:06       0    2163741     C     79     39      -      -      -      -   9186      0    python         
 20260419    16:58:07       0    2163741     C     70     33      -      -      -      -   9186      0    python         
 20260419    16:58:08       0    2163741     C     71     35      -      -      -      -   9186      0    python         
 20260419    16:58:09       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:10       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:11       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:12       0    2163741     C     79     38      -      -      -      -   9186      0    python         
 20260419    16:58:13       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:14       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:58:15       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:16       0    2163741     C     76     36      -      -      -      -   9186      0    python         
 20260419    16:58:17       0    2163741     C     76     36      -      -      -      -   9186      0    python         
 20260419    16:58:18       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:58:19       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:20       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:21       0    2163741     C     73     35      -      -      -      -   9186      0    python         
 20260419    16:58:22       0    2163741     C     73     35      -      -      -      -   9186      0    python         
 20260419    16:58:24       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:25       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:58:26       0    2163741     C     74     34      -      -      -      -   9186      0    python         
 20260419    16:58:27       0    2163741     C     79     39      -      -      -      -   9186      0    python         
 20260419    16:58:28       0    2163741     C     79     38      -      -      -      -   9186      0    python         
 20260419    16:58:29       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:30       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:58:31       0    2163741     C     70     33      -      -      -      -   9186      0    python         
 20260419    16:58:32       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:58:33       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:34       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:35       0    2163741     C     75     34      -      -      -      -   9186      0    python         
 20260419    16:58:36       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:37       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:38       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:39       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:40       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:58:41       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:58:42       0    2163741     C     78     38      -      -      -      -   9186      0    python         
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260419    16:58:43       0    2163741     C     73     35      -      -      -      -   9186      0    python         
 20260419    16:58:44       0    2163741     C     71     34      -      -      -      -   9186      0    python         
 20260419    16:58:45       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:58:46       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:47       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:48       0    2163741     C     79     38      -      -      -      -   9186      0    python         
 20260419    16:58:50       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:58:51       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:58:52       0    2163741     C     70     34      -      -      -      -   9186      0    python         
 20260419    16:58:53       0    2163741     C     76     36      -      -      -      -   9186      0    python         
 20260419    16:58:54       0    2163741     C     74     34      -      -      -      -   9186      0    python         
 20260419    16:58:55       0    2163741     C     79     39      -      -      -      -   9186      0    python         
 20260419    16:58:56       0    2163741     C     79     39      -      -      -      -   9186      0    python         
 20260419    16:58:57       0    2163741     C     79     39      -      -      -      -   9186      0    python         
 20260419    16:58:58       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:58:59       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:59:00       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:59:01       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:59:02       0    2163741     C     77     36      -      -      -      -   9186      0    python         
 20260419    16:59:03       0    2163741     C     68     32      -      -      -      -   9186      0    python         
 20260419    16:59:04       0    2163741     C     71     35      -      -      -      -   9186      0    python         
 20260419    16:59:05       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:59:06       0    2163741     C     79     38      -      -      -      -   9186      0    python         
 20260419    16:59:07       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:59:08       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:59:09       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:59:10       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:59:11       0    2163741     C     76     36      -      -      -      -   9186      0    python         
 20260419    16:59:12       0    2163741     C     71     33      -      -      -      -   9186      0    python         
 20260419    16:59:13       0    2163741     C     77     37      -      -      -      -   9186      0    python         
 20260419    16:59:14       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:59:16       0    2163741     C     78     38      -      -      -      -   9186      0    python         
 20260419    16:59:17       0    2163741     C     78     39      -      -      -      -   9186      0    python         
 20260419    16:59:18       0    2163741     C     79     39      -      -      -      -   9186      0    python         
 20260419    16:59:19       0    2163741     C     79     38      -      -      -      -   9186      0    python         
 20260419    16:59:20       0    2163741     C     78     37      -      -      -      -   9186      0    python         
 20260419    16:59:21       0    2163741     C     73     34      -      -      -      -   9226      0    python         
 20260419    16:59:22       0    2163741     C     76     36      -      -      -      -   9226      0    python         
 20260419    16:59:23       0    2163741     C     71     35      -      -      -      -   9226      0    python         
 20260419    16:59:24       0    2163741     C     73     36      -      -      -      -   9226      0    python         
 20260419    16:59:25       0    2163741     C     78     38      -      -      -      -   9226      0    python         
 20260419    16:59:26       0    2163741     C     78     38      -      -      -      -   9226      0    python         
 20260419    16:59:27       0    2163741     C     78     38      -      -      -      -   9226      0    python         
 20260419    16:59:28       0    2163741     C     79     38      -      -      -      -   9226      0    python         
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260419    16:59:29       0    2163741     C     79     38      -      -      -      -   9226      0    python         
 20260419    16:59:30       0    2163741     C     70     32      -      -      -      -   9226      0    python         
 20260419    16:59:31       0    2163741     C     52     24      -      -      -      -   9226      0    python         
 20260419    16:59:32       0    2163741     C     79     39      -      -      -      -   9226      0    python         
 20260419    16:59:33       0    2163741     C     72     35      -      -      -      -   9226      0    python         
 20260419    16:59:34       0    2163741     C     72     35      -      -      -      -   9226      0    python         
 20260419    16:59:35       0    2163741     C     78     38      -      -      -      -   9226      0    python         
 20260419    16:59:36       0    2163741     C     78     38      -      -      -      -   9226      0    python         
 20260419    16:59:37       0    2163741     C     78     38      -      -      -      -   9226      0    python         
 20260419    16:59:38       0    2163741     C     78     38      -      -      -      -   9226      0    python         
 20260419    16:59:39       0    2163741     C     77     37      -      -      -      -   9226      0    python         
 20260419    16:59:41       0    2163741     C     76     35      -      -      -      -   9246      0    python         
 20260419    16:59:42       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    16:59:43       0    2163741     C     79     38      -      -      -      -   9246      0    python         
 20260419    16:59:44       0    2163741     C     79     39      -      -      -      -   9246      0    python         
 20260419    16:59:45       0    2163741     C     70     34      -      -      -      -   9246      0    python         
 20260419    16:59:46       0    2163741     C     79     39      -      -      -      -   9246      0    python         
 20260419    16:59:47       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    16:59:48       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    16:59:49       0    2163741     C     77     37      -      -      -      -   9246      0    python         
 20260419    16:59:50       0    2163741     C     75     36      -      -      -      -   9246      0    python         
 20260419    16:59:51       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    16:59:52       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    16:59:53       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    16:59:54       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    16:59:55       0    2163741     C     72     35      -      -      -      -   9246      0    python         
 20260419    16:59:56       0    2163741     C     72     35      -      -      -      -   9246      0    python         
 20260419    16:59:57       0    2163741     C     79     38      -      -      -      -   9246      0    python         
 20260419    16:59:58       0    2163741     C     77     37      -      -      -      -   9246      0    python         
 20260419    16:59:59       0    2163741     C     76     36      -      -      -      -   9246      0    python         
 20260419    17:00:00       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:01       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:02       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:03       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:04       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:05       0    2163741     C     73     35      -      -      -      -   9246      0    python         
 20260419    17:00:07       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:08       0    2163741     C     74     34      -      -      -      -   9246      0    python         
 20260419    17:00:09       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:10       0    2163741     C     79     38      -      -      -      -   9246      0    python         
 20260419    17:00:11       0    2163741     C     79     39      -      -      -      -   9246      0    python         
 20260419    17:00:12       0    2163741     C     79     39      -      -      -      -   9246      0    python         
 20260419    17:00:13       0    2163741     C     79     39      -      -      -      -   9246      0    python         
 20260419    17:00:14       0    2163741     C     78     38      -      -      -      -   9246      0    python         
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260419    17:00:15       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:16       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:17       0    2163741     C     75     35      -      -      -      -   9246      0    python         
 20260419    17:00:18       0    2163741     C     77     37      -      -      -      -   9246      0    python         
 20260419    17:00:19       0    2163741     C     71     35      -      -      -      -   9246      0    python         
 20260419    17:00:20       0    2163741     C     78     37      -      -      -      -   9246      0    python         
 20260419    17:00:21       0    2163741     C     78     37      -      -      -      -   9246      0    python         
 20260419    17:00:22       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:23       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:24       0    2163741     C     78     38      -      -      -      -   9246      0    python         
 20260419    17:00:25       0    2163741     C     78     37      -      -      -      -   9246      0    python         
 20260419    17:00:26       0    2163741     C     64     29      -      -      -      -    466      0    python         
 20260419    17:00:27       0    2163741     C     57     16      -      -      -      -   1098      0    python         
 20260419    17:00:28       0    2163741     C     49     15      -      -      -      -   1458      0    python         
 20260419    17:00:29       0    2163741     C     35     11      -      -      -      -   1460      0    python         
 20260419    17:00:30       0    2163741     C     42     13      -      -      -      -   1460      0    python         
 20260419    17:00:32       0    2163741     C     55     18      -      -      -      -   1460      0    python         
 20260419    17:00:33       0    2163741     C     47     15      -      -      -      -   1500      0    python         
 20260419    17:00:34       0    2163741     C     54     18      -      -      -      -   1500      0    python         
 20260419    17:00:35       0    2163741     C     47     15      -      -      -      -   1500      0    python         
 20260419    17:00:36       0    2163741     C     53     17      -      -      -      -   1500      0    python         
 20260419    17:00:37       0    2163741     C     50     16      -      -      -      -   1500      0    python         
 20260419    17:00:38       0    2163741     C     39     13      -      -      -      -   2526      0    python         
 20260419    17:00:39       0    2163741     C     39     15      -      -      -      -   2526      0    python         
 20260419    17:00:40       0    2163741     C     35     13      -      -      -      -   2546      0    python         
 20260419    17:00:41       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:00:42       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:00:43       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:00:44       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:00:45       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:00:46       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:00:47       0    2163741     C     39     14      -      -      -      -   2548      0    python         
 20260419    17:00:48       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:00:49       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:00:50       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:00:51       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:00:52       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:00:53       0    2163741     C     36     14      -      -      -      -   2548      0    python         
 20260419    17:00:54       0    2163741     C     36     13      -      -      -      -   2548      0    python         
 20260419    17:00:55       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:00:56       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:00:57       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:00:59       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:00       0    2163741     C     39     15      -      -      -      -   2548      0    python         
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260419    17:01:01       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:02       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:03       0    2163741     C     34     14      -      -      -      -   2548      0    python         
 20260419    17:01:04       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:01:05       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:06       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:07       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:08       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:09       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:10       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:11       0    2163741     C     35     14      -      -      -      -   2548      0    python         
 20260419    17:01:12       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:13       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:01:14       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:15       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:16       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:17       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:18       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:19       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:20       0    2163741     C     35     13      -      -      -      -   2548      0    python         
 20260419    17:01:21       0    2163741     C     26     10      -      -      -      -   2548      0    python         
 20260419    17:01:22       0    2163741     C     33     13      -      -      -      -   2548      0    python         
 20260419    17:01:24       0    2163741     C     32     13      -      -      -      -   2548      0    python         
 20260419    17:01:25       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:26       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:27       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:28       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:29       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:30       0    2163741     C     37     14      -      -      -      -   2548      0    python         
 20260419    17:01:31       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:32       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:33       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:34       0    2163741     C     36     14      -      -      -      -   2548      0    python         
 20260419    17:01:35       0    2163741     C     37     14      -      -      -      -   2548      0    python         
 20260419    17:01:36       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:37       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:38       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:01:39       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:01:40       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:41       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:42       0    2163741     C     35     14      -      -      -      -   2548      0    python         
 20260419    17:01:43       0    2163741     C     36     14      -      -      -      -   2548      0    python         
 20260419    17:01:44       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:46       0    2163741     C     39     15      -      -      -      -   2548      0    python         
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260419    17:01:47       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:48       0    2163741     C     39     14      -      -      -      -   2548      0    python         
 20260419    17:01:49       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:50       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:51       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:52       0    2163741     C     34     13      -      -      -      -   2548      0    python         
 20260419    17:01:53       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:54       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:55       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:56       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:57       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:01:58       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:01:59       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:00       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:01       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:02       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:03       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:04       0    2163741     C     35     13      -      -      -      -   2548      0    python         
 20260419    17:02:05       0    2163741     C     35     13      -      -      -      -   2548      0    python         
 20260419    17:02:06       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:07       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:08       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:09       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:10       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:11       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:13       0    2163741     C     35     14      -      -      -      -   2548      0    python         
 20260419    17:02:14       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:02:15       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:16       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:17       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:18       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:19       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:20       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:21       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:22       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:23       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:24       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:25       0    2163741     C     35     14      -      -      -      -   2548      0    python         
 20260419    17:02:26       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:27       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:28       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:29       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:30       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:02:31       0    2163741     C     38     14      -      -      -      -   2548      0    python         
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260419    17:02:32       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:33       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:34       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:02:35       0    2163741     C     36     14      -      -      -      -   2548      0    python         
 20260419    17:02:36       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:37       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:39       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:40       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:41       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:42       0    2163741     C     39     15      -      -      -      -   2548      0    python         
