timestamp,index,memory.used(MiB),util.gpu(%),util.mem(%),temp(C),power(W)
2026/04/13 19:26:42.065, 0, 3476, 45, 11, 52, 187.93
2026/04/13 19:26:42.069, 1, 3476, 14, 4, 52, 218.97
2026/04/13 19:26:43.074, 0, 3476, 79, 23, 53, 206.20
2026/04/13 19:26:43.076, 1, 3476, 68, 21, 54, 174.74
2026/04/13 19:26:44.080, 0, 3476, 75, 22, 54, 85.22
2026/04/13 19:26:44.083, 1, 3476, 76, 21, 53, 75.32
2026/04/13 19:26:45.087, 0, 3476, 71, 20, 53, 128.33
2026/04/13 19:26:45.090, 1, 3476, 69, 21, 53, 165.24
2026/04/13 19:26:46.094, 0, 3476, 63, 19, 53, 172.65
2026/04/13 19:26:46.096, 1, 3476, 61, 20, 53, 194.24
2026/04/13 19:26:47.105, 0, 3476, 63, 18, 53, 194.03
2026/04/13 19:26:47.109, 1, 3476, 74, 23, 52, 207.69
2026/04/13 19:26:48.112, 0, 3476, 66, 21, 54, 218.00
2026/04/13 19:26:48.115, 1, 3476, 76, 20, 54, 237.32
2026/04/13 19:26:49.119, 0, 3476, 69, 22, 54, 162.95
2026/04/13 19:26:49.122, 1, 3476, 68, 21, 54, 151.68
2026/04/13 19:26:50.126, 0, 3476, 57, 18, 54, 207.04
2026/04/13 19:26:50.130, 1, 3476, 75, 21, 53, 212.55
2026/04/13 19:26:51.134, 0, 3476, 66, 20, 54, 212.44
2026/04/13 19:26:51.137, 1, 3476, 67, 21, 54, 224.24
2026/04/13 19:26:52.141, 0, 3476, 79, 23, 55, 111.13
2026/04/13 19:26:52.144, 1, 3476, 73, 21, 54, 88.07
2026/04/13 19:26:53.149, 0, 3476, 72, 21, 54, 158.70
2026/04/13 19:26:53.152, 1, 3476, 61, 18, 54, 149.84
2026/04/13 19:26:54.156, 0, 3476, 9, 1, 53, 206.47
2026/04/13 19:26:54.162, 1, 3476, 80, 18, 53, 202.36
2026/04/13 19:26:55.166, 0, 3476, 61, 19, 55, 167.84
2026/04/13 19:26:55.169, 1, 3476, 76, 23, 54, 156.60
2026/04/13 19:26:56.172, 0, 3476, 77, 24, 54, 180.46
2026/04/13 19:26:56.175, 1, 3476, 76, 22, 54, 199.58
2026/04/13 19:26:57.180, 0, 3476, 74, 23, 54, 199.00
2026/04/13 19:26:57.182, 1, 3476, 78, 22, 54, 201.01
2026/04/13 19:26:58.186, 0, 3476, 74, 20, 55, 109.86
2026/04/13 19:26:58.189, 1, 3476, 76, 23, 55, 98.97
2026/04/13 19:26:59.193, 0, 3476, 68, 20, 54, 84.76
2026/04/13 19:26:59.201, 1, 3476, 74, 23, 54, 92.89
2026/04/13 19:27:00.206, 0, 3476, 71, 20, 55, 204.07
2026/04/13 19:27:00.209, 1, 3476, 72, 22, 54, 195.59
2026/04/13 19:27:01.213, 0, 3476, 70, 21, 55, 158.40
2026/04/13 19:27:01.215, 1, 3476, 70, 21, 55, 191.30
2026/04/13 19:27:02.219, 0, 3476, 78, 20, 55, 165.50
2026/04/13 19:27:02.222, 1, 3476, 71, 21, 55, 166.20
2026/04/13 19:27:03.227, 0, 3476, 74, 22, 54, 49.56
2026/04/13 19:27:03.232, 1, 3476, 64, 18, 53, 49.58
2026/04/13 19:27:04.236, 0, 3476, 65, 20, 56, 130.29
2026/04/13 19:27:04.239, 1, 3476, 63, 20, 56, 117.22
2026/04/13 19:27:05.243, 0, 3476, 75, 23, 55, 94.34
2026/04/13 19:27:05.245, 1, 3476, 69, 20, 55, 113.00
2026/04/13 19:27:06.249, 0, 3476, 68, 20, 56, 76.27
2026/04/13 19:27:06.252, 1, 3476, 68, 20, 55, 70.77
2026/04/13 19:27:07.256, 0, 3476, 77, 21, 54, 181.70
2026/04/13 19:27:07.258, 1, 3476, 33, 9, 53, 203.72
2026/04/13 19:27:08.264, 0, 3476, 78, 23, 56, 168.35
2026/04/13 19:27:08.267, 1, 3476, 71, 21, 56, 152.95
2026/04/13 19:27:09.271, 0, 3476, 72, 21, 56, 157.12
2026/04/13 19:27:09.273, 1, 3476, 71, 21, 56, 140.61
2026/04/13 19:27:10.277, 0, 3476, 71, 23, 57, 161.67
2026/04/13 19:27:10.280, 1, 3476, 72, 20, 56, 160.15
2026/04/13 19:27:11.284, 0, 3476, 81, 22, 57, 120.10
2026/04/13 19:27:11.288, 1, 3476, 68, 21, 56, 109.38
2026/04/13 19:27:12.293, 0, 3476, 76, 22, 56, 106.32
2026/04/13 19:27:12.296, 1, 3476, 73, 21, 56, 121.99
2026/04/13 19:27:13.300, 0, 3476, 70, 20, 56, 165.52
2026/04/13 19:27:13.303, 1, 3476, 72, 23, 56, 189.65
2026/04/13 19:27:14.306, 0, 3476, 100, 0, 52, 49.17
2026/04/13 19:27:14.309, 1, 3476, 0, 0, 52, 49.09
2026/04/13 19:27:15.313, 0, 3476, 100, 0, 51, 48.49
2026/04/13 19:27:15.315, 1, 3476, 1, 0, 51, 48.50
2026/04/13 19:27:16.322, 0, 3476, 100, 0, 50, 48.29
2026/04/13 19:27:16.324, 1, 3476, 100, 0, 50, 48.21
2026/04/13 19:27:17.328, 0, 3476, 100, 0, 50, 48.00
2026/04/13 19:27:17.331, 1, 3476, 100, 0, 50, 47.92
2026/04/13 19:27:18.335, 0, 3476, 100, 0, 49, 47.81
2026/04/13 19:27:18.337, 1, 3476, 100, 0, 49, 47.82
2026/04/13 19:27:19.341, 0, 3476, 100, 0, 49, 47.71
2026/04/13 19:27:19.344, 1, 3476, 100, 0, 49, 47.62
2026/04/13 19:27:20.347, 0, 3476, 100, 0, 49, 47.03
2026/04/13 19:27:20.350, 1, 3476, 100, 0, 49, 47.62
2026/04/13 19:27:21.354, 0, 3476, 100, 0, 49, 46.93
2026/04/13 19:27:21.357, 1, 3476, 100, 0, 48, 47.43
2026/04/13 19:27:22.361, 0, 3476, 100, 0, 48, 46.74
2026/04/13 19:27:22.364, 1, 3476, 100, 0, 48, 47.33
2026/04/13 19:27:23.367, 0, 3476, 100, 0, 48, 46.74
2026/04/13 19:27:23.370, 1, 3476, 100, 0, 48, 47.33
2026/04/13 19:27:24.374, 0, 3476, 100, 0, 48, 46.64
2026/04/13 19:27:24.376, 1, 3476, 100, 0, 48, 47.14
2026/04/13 19:27:25.380, 0, 3476, 100, 0, 48, 46.54
2026/04/13 19:27:25.383, 1, 3476, 100, 0, 47, 47.14
2026/04/13 19:27:26.389, 0, 3476, 100, 0, 47, 46.45
2026/04/13 19:27:26.392, 1, 3476, 100, 0, 47, 46.94
2026/04/13 19:27:27.395, 0, 3476, 100, 0, 47, 46.35
2026/04/13 19:27:27.398, 1, 3476, 100, 0, 47, 46.94
2026/04/13 19:27:28.402, 0, 3476, 100, 0, 47, 46.25
2026/04/13 19:27:28.404, 1, 3476, 100, 0, 47, 46.84
2026/04/13 19:27:29.408, 0, 3476, 100, 0, 47, 46.25
2026/04/13 19:27:29.411, 1, 3476, 100, 0, 47, 46.75
2026/04/13 19:27:30.417, 0, 3476, 100, 0, 47, 46.16
2026/04/13 19:27:30.420, 1, 3476, 100, 0, 47, 46.65
2026/04/13 19:27:31.424, 0, 3476, 100, 0, 47, 46.06
2026/04/13 19:27:31.426, 1, 3476, 100, 0, 46, 46.55
2026/04/13 19:27:32.430, 0, 3476, 100, 0, 46, 45.96
2026/04/13 19:27:32.435, 1, 3476, 100, 0, 46, 46.55
2026/04/13 19:27:33.439, 0, 3476, 100, 0, 46, 45.96
2026/04/13 19:27:33.441, 1, 3476, 100, 0, 46, 46.45
2026/04/13 19:27:34.448, 0, 3476, 100, 0, 46, 45.87
2026/04/13 19:27:34.451, 1, 3476, 100, 0, 46, 46.36
2026/04/13 19:27:35.454, 0, 3476, 100, 0, 46, 45.77
2026/04/13 19:27:35.457, 1, 3476, 100, 0, 46, 46.26
2026/04/13 19:27:36.461, 0, 3476, 100, 0, 46, 45.67
2026/04/13 19:27:36.464, 1, 3476, 100, 0, 45, 46.26
2026/04/13 19:27:37.468, 0, 3476, 100, 0, 45, 45.67
2026/04/13 19:27:37.470, 1, 3476, 100, 0, 45, 46.16
2026/04/13 19:27:38.474, 0, 3476, 100, 0, 45, 45.57
2026/04/13 19:27:38.478, 1, 3476, 100, 0, 45, 46.06
2026/04/13 19:27:39.482, 0, 3476, 100, 0, 45, 45.57
2026/04/13 19:27:39.485, 1, 3476, 100, 0, 45, 46.16
2026/04/13 19:27:40.489, 0, 3476, 100, 0, 45, 45.48
2026/04/13 19:27:40.492, 1, 3476, 100, 0, 45, 45.97
2026/04/13 19:27:41.495, 0, 3476, 100, 0, 45, 45.48
2026/04/13 19:27:41.498, 1, 3476, 100, 0, 45, 45.97
2026/04/13 19:27:42.502, 0, 3476, 100, 0, 45, 45.39
2026/04/13 19:27:42.507, 1, 3476, 100, 0, 44, 45.87
2026/04/13 19:27:43.511, 0, 3476, 100, 0, 45, 45.28
2026/04/13 19:27:43.513, 1, 3476, 100, 0, 44, 45.87
2026/04/13 19:27:44.521, 0, 3476, 100, 0, 44, 45.19
2026/04/13 19:27:44.524, 1, 3476, 100, 0, 44, 45.87
2026/04/13 19:27:45.528, 0, 3476, 100, 0, 44, 45.19
2026/04/13 19:27:45.533, 1, 3476, 100, 0, 44, 45.77
2026/04/13 19:27:46.537, 0, 3476, 100, 0, 44, 45.20
2026/04/13 19:27:46.539, 1, 3476, 100, 0, 44, 45.67
2026/04/13 19:27:47.544, 0, 3476, 100, 0, 44, 45.09
2026/04/13 19:27:47.546, 1, 3476, 100, 0, 44, 45.58
2026/04/13 19:27:48.550, 0, 3476, 100, 0, 44, 45.09
2026/04/13 19:27:48.553, 1, 3476, 100, 0, 44, 45.58
2026/04/13 19:27:49.556, 0, 3476, 100, 0, 44, 44.99
2026/04/13 19:27:49.559, 1, 3476, 100, 0, 43, 45.58
2026/04/13 19:27:50.566, 0, 3476, 100, 0, 44, 44.99
2026/04/13 19:27:50.578, 1, 3476, 100, 0, 43, 45.58
2026/04/13 19:27:51.587, 0, 3476, 100, 0, 43, 44.80
2026/04/13 19:27:51.590, 1, 3476, 100, 0, 43, 45.48
2026/04/13 19:27:52.594, 0, 3476, 100, 0, 43, 44.80
2026/04/13 19:27:52.598, 1, 3476, 100, 0, 43, 45.48
2026/04/13 19:27:53.602, 0, 3476, 100, 0, 43, 44.80
2026/04/13 19:27:53.604, 1, 3476, 100, 0, 43, 45.48
2026/04/13 19:27:54.608, 0, 3476, 100, 0, 43, 44.70
2026/04/13 19:27:54.611, 1, 3476, 100, 0, 43, 45.28
